path,episode,p0,p1,winner,a0,a1,turns
top_fresh/Sixth Sense/92402687.json,92402687,Sixth Sense,Team BlackBox,0,Dragapult,Alakazam,15
top_fresh/Sixth Sense/92402874.json,92402874,kokun syu,Sixth Sense,1,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92403618.json,92403618,Sixth Sense,HSBMAX,0,Dragapult,Alakazam,9
top_fresh/Sixth Sense/92403909.json,92403909,Sixth Sense,beeyan,0,Alakazam,M-Kangaskhan,13
top_fresh/Sixth Sense/92404543.json,92404543,srikalyan,Sixth Sense,1,Alakazam,Dragapult,13
top_fresh/Sixth Sense/92405421.json,92405421,1q,Sixth Sense,1,Grimmsnarl,Alakazam,13
top_fresh/Sixth Sense/92405470.json,92405470,heavy rl,Sixth Sense,1,Ogerpon,Dragapult,24
top_fresh/Sixth Sense/92405614.json,92405614,熱異常,Sixth Sense,1,Dragapult,Alakazam,13
top_fresh/Sixth Sense/92406397.json,92406397,BhavitB,Sixth Sense,1,Grimmsnarl,Dragapult,13
top_fresh/Sixth Sense/92407324.json,92407324,Sixth Sense,yuki0202,0,Dragapult,M-Kangaskhan,11
top_fresh/Sixth Sense/92408263.json,92408263,Eason0203,Sixth Sense,0,Ogerpon,Dragapult,13
top_fresh/Sixth Sense/92409200.json,92409200,Sixth Sense,poijio,1,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92410138.json,92410138,Sixth Sense,Hi Im Ryo,0,Dragapult,Ogerpon,7
top_fresh/Sixth Sense/92411037.json,92411037,Sixth Sense,Shohei Yamauchi,0,Dragapult,other,15
top_fresh/Sixth Sense/92412002.json,92412002,Sixth Sense,qianbao hou,0,Dragapult,M-Lucario,11
top_fresh/Sixth Sense/92412201.json,92412201,Lennox,Sixth Sense,1,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92412927.json,92412927,Sixth Sense,ksew364,0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92413855.json,92413855,shg195,Sixth Sense,1,other,Dragapult,11
top_fresh/Sixth Sense/92414792.json,92414792,haiy_qq,Sixth Sense,0,Archaludon,Dragapult,20
top_fresh/Sixth Sense/92415702.json,92415702,StackKnight,Sixth Sense,1,M-Lopunny,Dragapult,11
top_fresh/Sixth Sense/92416637.json,92416637,Sixth Sense,Klein Houmani,0,Dragapult,Dragapult,13
top_fresh/Sixth Sense/92416812.json,92416812,Dipam Chakraborty,Sixth Sense,1,Dragapult,Alakazam,15
top_fresh/Sixth Sense/92417556.json,92417556,tedo,Sixth Sense,1,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92418584.json,92418584,Challengestone,Sixth Sense,1,Alakazam,Dragapult,17
top_fresh/Sixth Sense/92419512.json,92419512,Sixth Sense,linjianrong,0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92420451.json,92420451,Anirban Chatterjee,Sixth Sense,0,M-Lucario,Dragapult,11
top_fresh/Sixth Sense/92420682.json,92420682,Roy Pidril,Sixth Sense,1,Grimmsnarl,Alakazam,11
top_fresh/Sixth Sense/92421384.json,92421384,ETHAN KOH,Sixth Sense,1,Ogerpon,Dragapult,11
top_fresh/Sixth Sense/92422300.json,92422300,Sixth Sense,senkin13,0,Dragapult,Grimmsnarl,13
top_fresh/Sixth Sense/92423280.json,92423280,Sixth Sense,"Pikachu, I choose you!",0,Dragapult,Alakazam,11
top_fresh/Sixth Sense/92424136.json,92424136,hinox13,Sixth Sense,1,Alakazam,Dragapult,11
top_fresh/Sixth Sense/92424272.json,92424272,[RU] Kirill Makhankov,Sixth Sense,1,Dragapult,Alakazam,15
top_fresh/Sixth Sense/92424949.json,92424949,Sixth Sense,giacomovin,0,Dragapult,M-Lopunny,11
top_fresh/Sixth Sense/92425064.json,92425064,hukuda222,Sixth Sense,1,Crustle,Dragapult,24
top_fresh/Sixth Sense/92426001.json,92426001,Sixth Sense,Oleksandr_Savsunenko,0,Dragapult,M-Lucario,9
top_fresh/Sixth Sense/92426891.json,92426891,Sixth Sense,cununn,0,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92426931.json,92426931,やる気元気ミワハルキ,Sixth Sense,1,M-Lopunny,Dragapult,17
top_fresh/Sixth Sense/92427081.json,92427081,Yopta,Sixth Sense,1,M-Lopunny,Alakazam,7
top_fresh/Sixth Sense/92427871.json,92427871,beeyan,Sixth Sense,1,M-Kangaskhan,Dragapult,19
top_fresh/Sixth Sense/92428789.json,92428789,Dipam Chakraborty,Sixth Sense,1,Ogerpon,Dragapult,11
top_fresh/Sixth Sense/92429709.json,92429709,Sixth Sense,THIRD PTCG Club,0,Dragapult,Alakazam,11
top_fresh/Sixth Sense/92429889.json,92429889,Phil_Hellmuth,Sixth Sense,1,Grimmsnarl,Alakazam,11
top_fresh/Sixth Sense/92430628.json,92430628,Sixth Sense,{{ team_name }} 🏆,0,Dragapult,M-Lopunny,19
top_fresh/Sixth Sense/92431555.json,92431555,DaifukuMochi,Sixth Sense,1,Alakazam,Dragapult,11
top_fresh/Sixth Sense/92432458.json,92432458,Sixth Sense,pikapika,0,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92433389.json,92433389,Sixth Sense,palsystem,0,Dragapult,M-Kangaskhan,11
top_fresh/Sixth Sense/92433486.json,92433486,Dipam Chakraborty,Sixth Sense,1,Ogerpon,Alakazam,9
top_fresh/Sixth Sense/92434388.json,92434388,LiamK,Sixth Sense,0,Dragapult,Dragapult,15
top_fresh/Sixth Sense/92435251.json,92435251,Sixth Sense,da da,0,Alakazam,M-Kangaskhan,13
top_fresh/Sixth Sense/92435344.json,92435344,Sixth Sense,Kokoro0711,0,Dragapult,Crustle,14
top_fresh/Sixth Sense/92436279.json,92436279,Decision Treecko,Sixth Sense,1,Grimmsnarl,Dragapult,11
top_fresh/Sixth Sense/92437207.json,92437207,Sixth Sense,Sahoooooo!,0,Dragapult,other,15
top_fresh/Sixth Sense/92438123.json,92438123,Sixth Sense,Petit Canard,0,Dragapult,Ogerpon,9
top_fresh/Sixth Sense/92439049.json,92439049,cununn,Sixth Sense,0,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92439059.json,92439059,Byer Script,Sixth Sense,1,Grimmsnarl,Dragapult,9
top_fresh/Sixth Sense/92440016.json,92440016,insuperabilehart,Sixth Sense,1,M-Lopunny,Dragapult,17
top_fresh/Sixth Sense/92440937.json,92440937,Sixth Sense,Kh0a,0,Dragapult,Dragapult,11
top_fresh/Sixth Sense/92441930.json,92441930,JB Bryant,Sixth Sense,0,Dragapult,Dragapult,13
top_fresh/Sixth Sense/92443612.json,92443612,やる気元気ミワハルキ,Sixth Sense,1,M-Lopunny,Alakazam,13
top_fresh/Sixth Sense/92444604.json,92444604,Sixth Sense,MtN,0,Dragapult,Grimmsnarl,11
top_fresh/Sixth Sense/92450300.json,92450300,szlachetny snieg,Sixth Sense,0,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92452964.json,92452964,Sixth Sense,LiamK,0,Dragapult,Dragapult,17
top_fresh/Sixth Sense/92452999.json,92452999,Sixth Sense,Boss's Orders Are All You Need,0,Dragapult,M-Kangaskhan,15
top_fresh/Sixth Sense/92453843.json,92453843,giacomovin,Sixth Sense,0,M-Lopunny,other,3
top_fresh/Sixth Sense/92496501.json,92496501,哈基米南北绿豆,Sixth Sense,1,Grimmsnarl,Alakazam,9
top_fresh/Sixth Sense/92500322.json,92500322,Sixth Sense,Jonathan Coletti,1,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92509700.json,92509700,LiamK,Sixth Sense,1,Alakazam,Dragapult,11
top_fresh/__________/92250802.json,92250802,やる気元気ミワハルキ,Dipam Chakraborty,0,Dudunsparce,Ogerpon,13
top_fresh/__________/92251738.json,92251738,Majkel1337,やる気元気ミワハルキ,1,M-Lucario,Dudunsparce,15
top_fresh/__________/92252664.json,92252664,やる気元気ミワハルキ,AlphaStarmie,0,Dudunsparce,Alakazam,13
top_fresh/__________/92253601.json,92253601,James Cox & Henry Chao,やる気元気ミワハルキ,1,M-Kangaskhan,Dudunsparce,29
top_fresh/__________/92254280.json,92254280,中村友哉,やる気元気ミワハルキ,1,other,Dragapult,8
top_fresh/Sixth Sense/92461167.json,92461167,Sixth Sense,カントー地方マスター(KantoRegionMaster),1,Alakazam,Dragapult,13
top_fresh/Sixth Sense/92463180.json,92463180,Rmy,Sixth Sense,1,M-Lucario,Dragapult,9
top_fresh/Sixth Sense/92472233.json,92472233,vvs,Sixth Sense,0,Alakazam,Alakazam,19
top_fresh/Sixth Sense/92475464.json,92475464,Sixth Sense,カントー地方マスター(KantoRegionMaster),0,Alakazam,Dragapult,13
top_fresh/Sixth Sense/92477918.json,92477918,keithtyser,Sixth Sense,1,M-Kangaskhan,Alakazam,9
top_fresh/Sixth Sense/92480042.json,92480042,Sixth Sense,"Bart, Edwyn",0,Alakazam,Alakazam,13
top_fresh/Sixth Sense/92489119.json,92489119,Sixth Sense,LiamK,1,Dragapult,Alakazam,13
top_fresh/Sixth Sense/92493690.json,92493690,S4nkurero,Sixth Sense,1,Dragapult,Dragapult,17
top_fresh/__________/92254540.json,92254540,やる気元気ミワハルキ,Oshbocker,1,Dudunsparce,M-Lucario,13
top_fresh/__________/92255473.json,92255473,やる気元気ミワハルキ,Sixth Sense,1,Dudunsparce,Dragapult,11
top_fresh/__________/92256411.json,92256411,Dipam Chakraborty,やる気元気ミワハルキ,1,Dragapult,Dudunsparce,23
top_fresh/__________/92257397.json,92257397,James Cox & Henry Chao,やる気元気ミワハルキ,0,M-Kangaskhan,Dragapult,15
top_fresh/__________/92258277.json,92258277,Dipam Chakraborty,やる気元気ミワハルキ,0,Ogerpon,Dudunsparce,9
top_fresh/__________/92259225.json,92259225,M Sato,やる気元気ミワハルキ,1,M-Lucario,Dudunsparce,11
top_fresh/__________/92260180.json,92260180,やる気元気ミワハルキ,Sixth Sense,0,Dudunsparce,Dragapult,15
top_fresh/__________/92261160.json,92261160,やる気元気ミワハルキ,Sixth Sense,0,Dudunsparce,Dragapult,11
top_fresh/__________/92385220.json,92385220,Sixth Sense,やる気元気ミワハルキ,1,other,Dragapult,9
top_fresh/__________/92390911.json,92390911,やる気元気ミワハルキ,ANDPAD kaggler team,0,Dudunsparce,Ogerpon,15
top_fresh/__________/92396450.json,92396450,やる気元気ミワハルキ,Luca,1,Dragapult,M-Lucario,9
top_fresh/__________/92400652.json,92400652,やる気元気ミワハルキ,やる気元気ミワハルキ,0,M-Lopunny,M-Froslass,13
top_fresh/__________/92400747.json,92400747,Jonewang,やる気元気ミワハルキ,0,M-Lucario,M-Lopunny,7
top_fresh/__________/92401688.json,92401688,やる気元気ミワハルキ,yw8837,0,M-Froslass,other,3
top_fresh/__________/92402629.json,92402629,ZetX_Zephyr,やる気元気ミワハルキ,1,Alakazam,M-Lopunny,23
top_fresh/__________/92403562.json,92403562,やる気元気ミワハルキ,Amr Yasser,0,M-Lopunny,Grimmsnarl,15
top_fresh/__________/92314212.json,92314212,palsystem,やる気元気ミワハルキ,0,Crustle,Dudunsparce,55
top_fresh/__________/92315038.json,92315038,やる気元気ミワハルキ,ANDPAD kaggler team,0,Dudunsparce,Ogerpon,13
top_fresh/__________/92323595.json,92323595,やる気元気ミワハルキ,flg,1,Dragapult,Dragapult,12
top_fresh/__________/92336753.json,92336753,やる気元気ミワハルキ,flg,1,Dudunsparce,Dragapult,11
top_fresh/__________/92352477.json,92352477,Sixth Sense,やる気元気ミワハルキ,1,Dragapult,Dragapult,11
top_fresh/__________/92353420.json,92353420,Sixth Sense,やる気元気ミワハルキ,1,Dragapult,Dragapult,13
top_fresh/__________/92363913.json,92363913,LiamK,やる気元気ミワハルキ,1,Dragapult,Dragapult,13
top_fresh/__________/92383367.json,92383367,Sixth Sense,やる気元気ミワハルキ,0,Dragapult,Dragapult,13
top_fresh/__________/92268635.json,92268635,やる気元気ミワハルキ,Sixth Sense,1,Dudunsparce,Dragapult,13
top_fresh/__________/92279615.json,92279615,やる気元気ミワハルキ,LumenLiquidity,1,Dudunsparce,Dragapult,17
top_fresh/__________/92279802.json,92279802,やる気元気ミワハルキ,James Cox & Henry Chao,0,Dudunsparce,M-Kangaskhan,9
top_fresh/__________/92290992.json,92290992,Sixth Sense,やる気元気ミワハルキ,0,Dragapult,Dudunsparce,13
top_fresh/__________/92300062.json,92300062,flg,やる気元気ミワハルキ,1,Dragapult,Dudunsparce,13
top_fresh/__________/92301013.json,92301013,やる気元気ミワハルキ,flg,1,Dudunsparce,Dragapult,13
top_fresh/__________/92301956.json,92301956,flg,やる気元気ミワハルキ,0,Dragapult,Dragapult,11
top_fresh/__________/92311282.json,92311282,ANDPAD kaggler team,やる気元気ミワハルキ,0,Ogerpon,Dragapult,11
top_fresh/__________/92411937.json,92411937,ky_penyo,やる気元気ミワハルキ,1,other,M-Lopunny,6
top_fresh/__________/92412857.json,92412857,やる気元気ミワハルキ,neibyr,0,M-Lopunny,Ogerpon,9
top_fresh/__________/92413791.json,92413791,やる気元気ミワハルキ,john jiang zhifeng,0,M-Lopunny,Alakazam,17
top_fresh/__________/92414738.json,92414738,やる気元気ミワハルキ,peeta pit,0,M-Lopunny,Grimmsnarl,13
top_fresh/__________/92415638.json,92415638,"Pikachu, I choose you!",やる気元気ミワハルキ,1,Alakazam,M-Lopunny,47
top_fresh/__________/92416565.json,92416565,やる気元気ミワハルキ,Prism,0,M-Lopunny,M-Kangaskhan,11
top_fresh/__________/92417489.json,92417489,やる気元気ミワハルキ,typeIIIfairy,0,M-Lopunny,Alakazam,13
top_fresh/__________/92418516.json,92418516,Ken Zhou,やる気元気ミワハルキ,1,Grimmsnarl,M-Lopunny,15
top_fresh/__________/92404484.json,92404484,やる気元気ミワハルキ,erdanieee,0,M-Lopunny,Crustle,3
top_fresh/__________/92405412.json,92405412,Bozo Boys,やる気元気ミワハルキ,1,Alakazam,M-Lopunny,11
top_fresh/__________/92406336.json,92406336,Pranav Premchand,やる気元気ミワハルキ,1,M-Froslass,M-Lopunny,18
top_fresh/__________/92407260.json,92407260,やる気元気ミワハルキ,Pokemon Garı Gacıyo,1,M-Lopunny,Garchomp,9
top_fresh/__________/92408198.json,92408198,やる気元気ミワハルキ,Vishesh Banna,0,M-Lopunny,Grimmsnarl,15
top_fresh/__________/92409133.json,92409133,やる気元気ミワハルキ,squirtles,0,M-Lopunny,Alakazam,17
top_fresh/__________/92410069.json,92410069,やる気元気ミワハルキ,yoshitaka agent,0,M-Lopunny,Grimmsnarl,15
top_fresh/__________/92411045.json,92411045,yaki-imo,やる気元気ミワハルキ,0,Dudunsparce,M-Lopunny,15
top_fresh/__________/92419445.json,92419445,やる気元気ミワハルキ,hinox13,0,M-Lopunny,Hydrapple,13
top_fresh/__________/92420222.json,92420222,やる気元気ミワハルキ,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,13
top_fresh/__________/92420305.json,92420305,やる気元気ミワハルキ,CHEN CHEN,0,Grimmsnarl,Alakazam,11
top_fresh/__________/92420382.json,92420382,Pokemon Fan,やる気元気ミワハルキ,1,M-Lucario,M-Lopunny,7
top_fresh/__________/92421230.json,92421230,Miker,やる気元気ミワハルキ,0,other,Grimmsnarl,11
top_fresh/__________/92421302.json,92421302,hinox13,やる気元気ミワハルキ,1,Hydrapple,M-Lopunny,13
top_fresh/__________/92422157.json,92422157,やる気元気ミワハルキ,pree948282,0,Grimmsnarl,M-Kangaskhan,15
top_fresh/__________/92422220.json,92422220,Kh0a,やる気元気ミワハルキ,1,Dragapult,M-Lopunny,25
top_fresh/__________/92429632.json,92429632,やる気元気ミワハルキ,M Sato,0,M-Lopunny,Alakazam,11
top_fresh/__________/92430492.json,92430492,Reinforce Pokemons,やる気元気ミワハルキ,0,Alakazam,Grimmsnarl,13
top_fresh/__________/92430595.json,92430595,Petit Canard,やる気元気ミワハルキ,0,Ogerpon,M-Lopunny,9
top_fresh/__________/92431423.json,92431423,やる気元気ミワハルキ,AReg,0,Grimmsnarl,Alakazam,9
top_fresh/__________/92431481.json,92431481,"Bart, Edwyn",やる気元気ミワハルキ,1,Alakazam,M-Lopunny,15
top_fresh/__________/92432337.json,92432337,shaoyiming123,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92432390.json,92432390,やる気元気ミワハルキ,M Sato,0,M-Lopunny,Alakazam,15
top_fresh/__________/92433265.json,92433265,kenhoriu,やる気元気ミワハルキ,1,Ogerpon,Grimmsnarl,11
top_fresh/__________/92423067.json,92423067,やる気元気ミワハルキ,Dengzhe Hou,0,Grimmsnarl,Grimmsnarl,21
top_fresh/__________/92423197.json,92423197,やる気元気ミワハルキ,{{ team_name }} 🏆,1,M-Lopunny,M-Lopunny,17
top_fresh/__________/92423996.json,92423996,Shun,やる気元気ミワハルキ,1,Dragapult,Grimmsnarl,12
top_fresh/__________/92424062.json,92424062,やる気元気ミワハルキ,Gijs Smit,0,M-Lopunny,M-Lopunny,9
top_fresh/__________/92424927.json,92424927,Jeryos,やる気元気ミワハルキ,1,M-Kangaskhan,Grimmsnarl,20
top_fresh/__________/92424989.json,92424989,Evgeniy Zdoronok,やる気元気ミワハルキ,1,Alakazam,M-Lopunny,17
top_fresh/__________/92425859.json,92425859,We Only Played Red,やる気元気ミワハルキ,1,M-Kangaskhan,Grimmsnarl,14
top_fresh/__________/92425922.json,92425922,やる気元気ミワハルキ,Dries @ Tufa Labs,0,M-Lopunny,Ogerpon,9
top_fresh/__________/92426783.json,92426783,Samrish B,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92426844.json,92426844,カントー地方マスター(KantoRegionMaster),やる気元気ミワハルキ,1,Grimmsnarl,M-Lopunny,19
top_fresh/__________/92426931.json,92426931,やる気元気ミワハルキ,Sixth Sense,1,M-Lopunny,Dragapult,17
top_fresh/__________/92427726.json,92427726,Yusuke Hayashi,やる気元気ミワハルキ,1,M-Lucario,Grimmsnarl,13
top_fresh/__________/92427793.json,92427793,KatR,やる気元気ミワハルキ,1,Ogerpon,M-Lopunny,9
top_fresh/__________/92428644.json,92428644,yuuri,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92428711.json,92428711,やる気元気ミワハルキ,KatR,0,M-Lopunny,Ogerpon,9
top_fresh/__________/92429567.json,92429567,Gijs Smit,やる気元気ミワハルキ,1,Dragapult,Grimmsnarl,11
top_fresh/__________/92433321.json,92433321,cocosu3434,やる気元気ミワハルキ,1,other,M-Lopunny,13
top_fresh/__________/92434264.json,92434264,PPPPPPO,やる気元気ミワハルキ,1,Alakazam,Grimmsnarl,11
top_fresh/__________/92434319.json,92434319,やる気元気ミワハルキ,Redi_,0,M-Lopunny,Alakazam,11
top_fresh/__________/92435217.json,92435217,やる気元気ミワハルキ,Hiroki Yamazaki,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92435275.json,92435275,やる気元気ミワハルキ,宝糕手,0,M-Lopunny,M-Froslass,15
top_fresh/__________/92436155.json,92436155,やる気元気ミワハルキ,Never quit,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92436211.json,92436211,Arthurs Torres24,やる気元気ミワハルキ,0,Grimmsnarl,M-Lopunny,15
top_fresh/__________/92437083.json,92437083,やる気元気ミワハルキ,Yan,1,Grimmsnarl,Ogerpon,11
top_fresh/__________/92437141.json,92437141,やる気元気ミワハルキ,熱異常,1,Dudunsparce,Dragapult,5
top_fresh/__________/92438023.json,92438023,Luca                        :),やる気元気ミワハルキ,1,Dragapult,Grimmsnarl,11
top_fresh/__________/92438076.json,92438076,やる気元気ミワハルキ,ANDPAD kaggler team,1,M-Lopunny,Ogerpon,9
top_fresh/__________/92438948.json,92438948,lvisdd,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92439004.json,92439004,やる気元気ミワハルキ,Funky,1,M-Lopunny,M-Lopunny,19
top_fresh/__________/92439877.json,92439877,cununn,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92439924.json,92439924,Pokemon Siuuuu,やる気元気ミワハルキ,1,Dragapult,M-Lopunny,19
top_fresh/__________/92440816.json,92440816,full-auto agent,やる気元気ミワハルキ,1,Alakazam,Grimmsnarl,11
top_fresh/__________/92440870.json,92440870,M Sato,やる気元気ミワハルキ,1,Alakazam,M-Lopunny,19
top_fresh/__________/92441745.json,92441745,やる気元気ミワハルキ,Abhyuday,1,Grimmsnarl,M-Lucario,11
top_fresh/__________/92450127.json,92450127,ANDPAD kaggler team,やる気元気ミワハルキ,0,Ogerpon,M-Lopunny,13
top_fresh/__________/92451006.json,92451006,Dragonite,やる気元気ミワハルキ,0,M-Lucario,Grimmsnarl,13
top_fresh/__________/92451058.json,92451058,Pokemon Fan,やる気元気ミワハルキ,1,M-Lucario,M-Lopunny,17
top_fresh/__________/92451930.json,92451930,POKEN,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,15
top_fresh/__________/92451982.json,92451982,やる気元気ミワハルキ,"Bart, Edwyn",0,M-Lopunny,Alakazam,13
top_fresh/__________/92452854.json,92452854,kusui26,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,13
top_fresh/__________/92452901.json,92452901,やる気元気ミワハルキ,aaa,0,M-Lopunny,Alakazam,15
top_fresh/__________/92453786.json,92453786,你好哇,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92453831.json,92453831,やる気元気ミワハルキ,宝糕手,0,M-Lopunny,M-Lopunny,9
top_fresh/__________/92454726.json,92454726,やる気元気ミワハルキ,あなまか,0,Grimmsnarl,M-Kangaskhan,13
top_fresh/__________/92454768.json,92454768,LiamK,やる気元気ミワハルキ,1,Dragapult,M-Lopunny,24
top_fresh/__________/92455571.json,92455571,Iliamna,やる気元気ミワハルキ,1,Dragapult,Grimmsnarl,11
top_fresh/__________/92455631.json,92455631,やる気元気ミワハルキ,flg,1,M-Lopunny,Dragapult,15
top_fresh/__________/92456568.json,92456568,Tony Li,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92456589.json,92456589,Ocyedwin,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92457524.json,92457524,やる気元気ミワハルキ,mimi,0,Grimmsnarl,Archaludon,13
top_fresh/__________/92458452.json,92458452,低消650元任你吃啊,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,21
top_fresh/__________/92459376.json,92459376,懒惰的金枪鱼,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92460307.json,92460307,Nishant Dahal,やる気元気ミワハルキ,1,Alakazam,Grimmsnarl,10
top_fresh/__________/92461142.json,92461142,やる気元気ミワハルキ,iwashi,0,Grimmsnarl,Grimmsnarl,9
top_fresh/__________/92461232.json,92461232,Jason Lau,やる気元気ミワハルキ,1,M-Kangaskhan,Grimmsnarl,9
top_fresh/__________/92461344.json,92461344,ONE PIECE,やる気元気ミワハルキ,0,M-Lucario,M-Lopunny,17
top_fresh/__________/92462167.json,92462167,rmizuta,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92463099.json,92463099,やる気元気ミワハルキ,haggle,0,Grimmsnarl,Alakazam,11
top_fresh/__________/92464051.json,92464051,やる気元気ミワハルキ,tokimashita,0,Grimmsnarl,Grimmsnarl,11
top_fresh/__________/92464974.json,92464974,やる気元気ミワハルキ,Brahim,0,Grimmsnarl,M-Lopunny,13
top_fresh/__________/92469758.json,92469758,xnx,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,13
top_fresh/__________/92472529.json,92472529,やる気元気ミワハルキ,Petit Canard,1,M-Lopunny,Ogerpon,9
top_fresh/__________/92477939.json,92477939,やる気元気ミワハルキ,LiamK,1,M-Lopunny,Alakazam,11
top_fresh/__________/92485400.json,92485400,やる気元気ミワハルキ,LiamK,0,M-Lopunny,Alakazam,15
top_fresh/__________/92486398.json,92486398,やる気元気ミワハルキ,aca-ta,0,Grimmsnarl,Hydrapple,13
top_fresh/__________/92488220.json,92488220,やる気元気ミワハルキ,LiamK,0,M-Lopunny,Alakazam,35
top_fresh/__________/92491034.json,92491034,やる気元気ミワハルキ,LiamK,0,M-Lopunny,Alakazam,13
top_fresh/__________/92494607.json,92494607,李BCDEFGA,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,13
top_fresh/__________/92494724.json,92494724,LiamK,やる気元気ミワハルキ,1,Ogerpon,M-Lopunny,21
top_fresh/__________/92498494.json,92498494,やる気元気ミワハルキ,LiamK,0,M-Lopunny,Crustle,23
top_fresh/__________/92506835.json,92506835,Wen Zixuan,やる気元気ミワハルキ,0,Grimmsnarl,Grimmsnarl,15
top_fresh/__________/92512527.json,92512527,LiamK,やる気元気ミワハルキ,1,Crustle,other,1
top_fresh/__________/92515998.json,92515998,共逐荣光,やる気元気ミワハルキ,0,M-Kangaskhan,Grimmsnarl,18
top_fresh/__________/92517961.json,92517961,Eggplanck,やる気元気ミワハルキ,1,Grimmsnarl,Grimmsnarl,13
top_fresh/flg/92267636.json,92267636,flg,Luca,0,Dragapult,M-Lucario,13
top_fresh/flg/92270375.json,92270375,flg,motono0223,0,Dragapult,M-Lopunny,13
top_fresh/flg/92275106.json,92275106,Dipam Chakraborty,flg,1,Ogerpon,Dragapult,11
top_fresh/flg/92283988.json,92283988,flg,flg,0,Dragapult,Dragapult,15
top_fresh/flg/92284087.json,92284087,Milcrape,flg,1,M-Lucario,Dragapult,13
top_fresh/flg/92285012.json,92285012,flg,Sophie555,0,Dragapult,Alakazam,7
top_fresh/flg/92285959.json,92285959,flg,elite ycn,0,Dragapult,Crustle,15
top_fresh/flg/92286906.json,92286906,flg,shawnYiB,0,Dragapult,Alakazam,11
top_fresh/flg/92287853.json,92287853,flg,Kyohei,0,Dragapult,Alakazam,9
top_fresh/flg/92288804.json,92288804,goonew,flg,0,M-Kangaskhan,Dragapult,33
top_fresh/flg/92289732.json,92289732,flg,Mew World Order,0,Dragapult,Grimmsnarl,11
top_fresh/flg/92290679.json,92290679,...,flg,1,Grimmsnarl,Dragapult,15
top_fresh/flg/92291618.json,92291618,flg,KawattaTaido,0,Dragapult,Grimmsnarl,11
top_fresh/flg/92292555.json,92292555,Boseiju,flg,1,Dragapult,Dragapult,15
top_fresh/flg/92293493.json,92293493,flg,SQUIRTLE (prime),0,Dragapult,Grimmsnarl,15
top_fresh/flg/92293566.json,92293566,flg,yumizu,0,Dragapult,Alakazam,11
top_fresh/flg/92294434.json,92294434,flg,Redi_,1,Dragapult,Alakazam,15
top_fresh/flg/92295384.json,92295384,Dominic Peel & Rory Neville,flg,1,Hydrapple,Dragapult,9
top_fresh/flg/92296306.json,92296306,flg,Аzat Akhtyamov,0,Dragapult,Grimmsnarl,11
top_fresh/flg/92297282.json,92297282,EliKal,flg,1,Ogerpon,Dragapult,11
top_fresh/flg/92298182.json,92298182,flg,Battle Data Base,0,Dragapult,Ogerpon,9
top_fresh/flg/92299099.json,92299099,flg,AlphaStarmie,0,Dragapult,Grimmsnarl,15
top_fresh/flg/92300062.json,92300062,flg,やる気元気ミワハルキ,1,Dragapult,Dudunsparce,13
top_fresh/flg/92300289.json,92300289,flg,LumenLiquidity,0,Dragapult,Dragapult,9
top_fresh/flg/92301013.json,92301013,やる気元気ミワハルキ,flg,1,Dudunsparce,Dragapult,13
top_fresh/flg/92301956.json,92301956,flg,やる気元気ミワハルキ,0,Dragapult,Dragapult,11
top_fresh/flg/92302885.json,92302885,flg,李秉叡（ntumlnoob）,0,Dragapult,Dragapult,11
top_fresh/flg/92303820.json,92303820,Oshbocker,flg,0,Ogerpon,Dragapult,13
