episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88339858,/Users/nickzwart/Desktop/Dries Tufa Labs/88339858.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88339866,/Users/nickzwart/Desktop/Dries Tufa Labs/88339866.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88340383,/Users/nickzwart/Desktop/Dries Tufa Labs/88340383.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88340913,/Users/nickzwart/Desktop/Dries Tufa Labs/88340913.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88340927,/Users/nickzwart/Desktop/Dries Tufa Labs/88340927.json,Dries @ Tufa Labs,0,0,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88341495,/Users/nickzwart/Desktop/Dries Tufa Labs/88341495.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88342030,/Users/nickzwart/Desktop/Dries Tufa Labs/88342030.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88342572,/Users/nickzwart/Desktop/Dries Tufa Labs/88342572.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88343100,/Users/nickzwart/Desktop/Dries Tufa Labs/88343100.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88343625,/Users/nickzwart/Desktop/Dries Tufa Labs/88343625.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88343629,/Users/nickzwart/Desktop/Dries Tufa Labs/88343629.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88343645,/Users/nickzwart/Desktop/Dries Tufa Labs/88343645.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88344149,/Users/nickzwart/Desktop/Dries Tufa Labs/88344149.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88344157,/Users/nickzwart/Desktop/Dries Tufa Labs/88344157.json,Dries @ Tufa Labs,0,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88344682,/Users/nickzwart/Desktop/Dries Tufa Labs/88344682.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88345190,/Users/nickzwart/Desktop/Dries Tufa Labs/88345190.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88345211,/Users/nickzwart/Desktop/Dries Tufa Labs/88345211.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88345739,/Users/nickzwart/Desktop/Dries Tufa Labs/88345739.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88346256,/Users/nickzwart/Desktop/Dries Tufa Labs/88346256.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88346266,/Users/nickzwart/Desktop/Dries Tufa Labs/88346266.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88346796,/Users/nickzwart/Desktop/Dries Tufa Labs/88346796.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88347317,/Users/nickzwart/Desktop/Dries Tufa Labs/88347317.json,Dries @ Tufa Labs,1,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88347331,/Users/nickzwart/Desktop/Dries Tufa Labs/88347331.json,Dries @ Tufa Labs,0,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88347333,/Users/nickzwart/Desktop/Dries Tufa Labs/88347333.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88347855,/Users/nickzwart/Desktop/Dries Tufa Labs/88347855.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88347856,/Users/nickzwart/Desktop/Dries Tufa Labs/88347856.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88348375,/Users/nickzwart/Desktop/Dries Tufa Labs/88348375.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88348899,/Users/nickzwart/Desktop/Dries Tufa Labs/88348899.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88348908,/Users/nickzwart/Desktop/Dries Tufa Labs/88348908.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88349417,/Users/nickzwart/Desktop/Dries Tufa Labs/88349417.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88349427,/Users/nickzwart/Desktop/Dries Tufa Labs/88349427.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88349958,/Users/nickzwart/Desktop/Dries Tufa Labs/88349958.json,Dries @ Tufa Labs,1,1,Archaludon,0.637,1202,Grimmsnarl,Dries Tufa Labs
88350471,/Users/nickzwart/Desktop/Dries Tufa Labs/88350471.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88350483,/Users/nickzwart/Desktop/Dries Tufa Labs/88350483.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88351008,/Users/nickzwart/Desktop/Dries Tufa Labs/88351008.json,Dries @ Tufa Labs,0,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88351015,/Users/nickzwart/Desktop/Dries Tufa Labs/88351015.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88351521,/Users/nickzwart/Desktop/Dries Tufa Labs/88351521.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88352055,/Users/nickzwart/Desktop/Dries Tufa Labs/88352055.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88352586,/Users/nickzwart/Desktop/Dries Tufa Labs/88352586.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88353123,/Users/nickzwart/Desktop/Dries Tufa Labs/88353123.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88353640,/Users/nickzwart/Desktop/Dries Tufa Labs/88353640.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88354172,/Users/nickzwart/Desktop/Dries Tufa Labs/88354172.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88354687,/Users/nickzwart/Desktop/Dries Tufa Labs/88354687.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88355213,/Users/nickzwart/Desktop/Dries Tufa Labs/88355213.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88355726,/Users/nickzwart/Desktop/Dries Tufa Labs/88355726.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88355734,/Users/nickzwart/Desktop/Dries Tufa Labs/88355734.json,Dries @ Tufa Labs,0,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88355736,/Users/nickzwart/Desktop/Dries Tufa Labs/88355736.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88356256,/Users/nickzwart/Desktop/Dries Tufa Labs/88356256.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88356785,/Users/nickzwart/Desktop/Dries Tufa Labs/88356785.json,Dries @ Tufa Labs,1,0,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88357293,/Users/nickzwart/Desktop/Dries Tufa Labs/88357293.json,Dries @ Tufa Labs,0,1,M-Lucario,0.637,1202,Grimmsnarl,Dries Tufa Labs
88357364,/Users/nickzwart/Desktop/Dries Tufa Labs/88357364.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88357838,/Users/nickzwart/Desktop/Dries Tufa Labs/88357838.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88357889,/Users/nickzwart/Desktop/Dries Tufa Labs/88357889.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88358361,/Users/nickzwart/Desktop/Dries Tufa Labs/88358361.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88358882,/Users/nickzwart/Desktop/Dries Tufa Labs/88358882.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88359411,/Users/nickzwart/Desktop/Dries Tufa Labs/88359411.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88359939,/Users/nickzwart/Desktop/Dries Tufa Labs/88359939.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88360461,/Users/nickzwart/Desktop/Dries Tufa Labs/88360461.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88360986,/Users/nickzwart/Desktop/Dries Tufa Labs/88360986.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88361501,/Users/nickzwart/Desktop/Dries Tufa Labs/88361501.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88362032,/Users/nickzwart/Desktop/Dries Tufa Labs/88362032.json,Dries @ Tufa Labs,0,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88362059,/Users/nickzwart/Desktop/Dries Tufa Labs/88362059.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88362557,/Users/nickzwart/Desktop/Dries Tufa Labs/88362557.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88363088,/Users/nickzwart/Desktop/Dries Tufa Labs/88363088.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88363101,/Users/nickzwart/Desktop/Dries Tufa Labs/88363101.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88363645,/Users/nickzwart/Desktop/Dries Tufa Labs/88363645.json,Dries @ Tufa Labs,0,0,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88364139,/Users/nickzwart/Desktop/Dries Tufa Labs/88364139.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88364628,/Users/nickzwart/Desktop/Dries Tufa Labs/88364628.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88365183,/Users/nickzwart/Desktop/Dries Tufa Labs/88365183.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88365682,/Users/nickzwart/Desktop/Dries Tufa Labs/88365682.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88366233,/Users/nickzwart/Desktop/Dries Tufa Labs/88366233.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88366722,/Users/nickzwart/Desktop/Dries Tufa Labs/88366722.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88367205,/Users/nickzwart/Desktop/Dries Tufa Labs/88367205.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88367755,/Users/nickzwart/Desktop/Dries Tufa Labs/88367755.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88368245,/Users/nickzwart/Desktop/Dries Tufa Labs/88368245.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88368760,/Users/nickzwart/Desktop/Dries Tufa Labs/88368760.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88368822,/Users/nickzwart/Desktop/Dries Tufa Labs/88368822.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88369306,/Users/nickzwart/Desktop/Dries Tufa Labs/88369306.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88369789,/Users/nickzwart/Desktop/Dries Tufa Labs/88369789.json,Dries @ Tufa Labs,0,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88370287,/Users/nickzwart/Desktop/Dries Tufa Labs/88370287.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88370309,/Users/nickzwart/Desktop/Dries Tufa Labs/88370309.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88370341,/Users/nickzwart/Desktop/Dries Tufa Labs/88370341.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88370839,/Users/nickzwart/Desktop/Dries Tufa Labs/88370839.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88371358,/Users/nickzwart/Desktop/Dries Tufa Labs/88371358.json,Dries @ Tufa Labs,1,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88371879,/Users/nickzwart/Desktop/Dries Tufa Labs/88371879.json,Dries @ Tufa Labs,1,1,M-Lucario,0.637,1202,Grimmsnarl,Dries Tufa Labs
88372409,/Users/nickzwart/Desktop/Dries Tufa Labs/88372409.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88372936,/Users/nickzwart/Desktop/Dries Tufa Labs/88372936.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88373474,/Users/nickzwart/Desktop/Dries Tufa Labs/88373474.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88373984,/Users/nickzwart/Desktop/Dries Tufa Labs/88373984.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88374537,/Users/nickzwart/Desktop/Dries Tufa Labs/88374537.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88375036,/Users/nickzwart/Desktop/Dries Tufa Labs/88375036.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88375526,/Users/nickzwart/Desktop/Dries Tufa Labs/88375526.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88375586,/Users/nickzwart/Desktop/Dries Tufa Labs/88375586.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88376061,/Users/nickzwart/Desktop/Dries Tufa Labs/88376061.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88376325,/Users/nickzwart/Desktop/Dries Tufa Labs/88376325.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88376581,/Users/nickzwart/Desktop/Dries Tufa Labs/88376581.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88377115,/Users/nickzwart/Desktop/Dries Tufa Labs/88377115.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88377645,/Users/nickzwart/Desktop/Dries Tufa Labs/88377645.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88378177,/Users/nickzwart/Desktop/Dries Tufa Labs/88378177.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88378699,/Users/nickzwart/Desktop/Dries Tufa Labs/88378699.json,Dries @ Tufa Labs,0,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88378776,/Users/nickzwart/Desktop/Dries Tufa Labs/88378776.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88379015,/Users/nickzwart/Desktop/Dries Tufa Labs/88379015.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88379229,/Users/nickzwart/Desktop/Dries Tufa Labs/88379229.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88379741,/Users/nickzwart/Desktop/Dries Tufa Labs/88379741.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88380261,/Users/nickzwart/Desktop/Dries Tufa Labs/88380261.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88380794,/Users/nickzwart/Desktop/Dries Tufa Labs/88380794.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88381336,/Users/nickzwart/Desktop/Dries Tufa Labs/88381336.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88381849,/Users/nickzwart/Desktop/Dries Tufa Labs/88381849.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88382352,/Users/nickzwart/Desktop/Dries Tufa Labs/88382352.json,Dries @ Tufa Labs,1,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88382864,/Users/nickzwart/Desktop/Dries Tufa Labs/88382864.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88383375,/Users/nickzwart/Desktop/Dries Tufa Labs/88383375.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88383883,/Users/nickzwart/Desktop/Dries Tufa Labs/88383883.json,Dries @ Tufa Labs,1,1,M-Lucario,0.637,1202,Grimmsnarl,Dries Tufa Labs
88384408,/Users/nickzwart/Desktop/Dries Tufa Labs/88384408.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88384421,/Users/nickzwart/Desktop/Dries Tufa Labs/88384421.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88384937,/Users/nickzwart/Desktop/Dries Tufa Labs/88384937.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88385454,/Users/nickzwart/Desktop/Dries Tufa Labs/88385454.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88385974,/Users/nickzwart/Desktop/Dries Tufa Labs/88385974.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88386494,/Users/nickzwart/Desktop/Dries Tufa Labs/88386494.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88387031,/Users/nickzwart/Desktop/Dries Tufa Labs/88387031.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88387539,/Users/nickzwart/Desktop/Dries Tufa Labs/88387539.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88388063,/Users/nickzwart/Desktop/Dries Tufa Labs/88388063.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88388586,/Users/nickzwart/Desktop/Dries Tufa Labs/88388586.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88389094,/Users/nickzwart/Desktop/Dries Tufa Labs/88389094.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88389633,/Users/nickzwart/Desktop/Dries Tufa Labs/88389633.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88389636,/Users/nickzwart/Desktop/Dries Tufa Labs/88389636.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88390097,/Users/nickzwart/Desktop/Dries Tufa Labs/88390097.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88390104,/Users/nickzwart/Desktop/Dries Tufa Labs/88390104.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88390697,/Users/nickzwart/Desktop/Dries Tufa Labs/88390697.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88391212,/Users/nickzwart/Desktop/Dries Tufa Labs/88391212.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88391745,/Users/nickzwart/Desktop/Dries Tufa Labs/88391745.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88392244,/Users/nickzwart/Desktop/Dries Tufa Labs/88392244.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88392772,/Users/nickzwart/Desktop/Dries Tufa Labs/88392772.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88393272,/Users/nickzwart/Desktop/Dries Tufa Labs/88393272.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88393285,/Users/nickzwart/Desktop/Dries Tufa Labs/88393285.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88393799,/Users/nickzwart/Desktop/Dries Tufa Labs/88393799.json,Dries @ Tufa Labs,1,0,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88394328,/Users/nickzwart/Desktop/Dries Tufa Labs/88394328.json,Dries @ Tufa Labs,0,1,Archaludon,0.637,1202,Grimmsnarl,Dries Tufa Labs
88394854,/Users/nickzwart/Desktop/Dries Tufa Labs/88394854.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88394862,/Users/nickzwart/Desktop/Dries Tufa Labs/88394862.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88395448,/Users/nickzwart/Desktop/Dries Tufa Labs/88395448.json,Dries @ Tufa Labs,1,0,Dipplin,0.637,1202,Grimmsnarl,Dries Tufa Labs
88396036,/Users/nickzwart/Desktop/Dries Tufa Labs/88396036.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88396560,/Users/nickzwart/Desktop/Dries Tufa Labs/88396560.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88397070,/Users/nickzwart/Desktop/Dries Tufa Labs/88397070.json,Dries @ Tufa Labs,1,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88397073,/Users/nickzwart/Desktop/Dries Tufa Labs/88397073.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88397604,/Users/nickzwart/Desktop/Dries Tufa Labs/88397604.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88398112,/Users/nickzwart/Desktop/Dries Tufa Labs/88398112.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88398639,/Users/nickzwart/Desktop/Dries Tufa Labs/88398639.json,Dries @ Tufa Labs,0,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88399145,/Users/nickzwart/Desktop/Dries Tufa Labs/88399145.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88399661,/Users/nickzwart/Desktop/Dries Tufa Labs/88399661.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88399664,/Users/nickzwart/Desktop/Dries Tufa Labs/88399664.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88400192,/Users/nickzwart/Desktop/Dries Tufa Labs/88400192.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88400722,/Users/nickzwart/Desktop/Dries Tufa Labs/88400722.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88401243,/Users/nickzwart/Desktop/Dries Tufa Labs/88401243.json,Dries @ Tufa Labs,0,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88401756,/Users/nickzwart/Desktop/Dries Tufa Labs/88401756.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88401759,/Users/nickzwart/Desktop/Dries Tufa Labs/88401759.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88401773,/Users/nickzwart/Desktop/Dries Tufa Labs/88401773.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88402285,/Users/nickzwart/Desktop/Dries Tufa Labs/88402285.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88402798,/Users/nickzwart/Desktop/Dries Tufa Labs/88402798.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88402807,/Users/nickzwart/Desktop/Dries Tufa Labs/88402807.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88402816,/Users/nickzwart/Desktop/Dries Tufa Labs/88402816.json,Dries @ Tufa Labs,0,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
